date,name,place,price
2016-06-04,紫椰菜,云南,2.5
2016-06-05,紫椰菜,云南,2.5
2016-06-06,紫椰菜,云南,2.5
2016-06-07,紫椰菜,云南,2.6
2016-06-08,紫椰菜,云南,2.5
2016-06-09,紫椰菜,云南,2.3
2016-06-10,紫椰菜,云南,2.4
2016-06-11,紫椰菜,云南,2.5
2016-06-12,紫椰菜,云南,2.5
2016-06-13,紫椰菜,云南,2.5
2016-06-14,紫椰菜,云南,2.5
2016-06-15,紫椰菜,云南,2.5
2016-06-16,紫椰菜,云南,2.5
2016-06-17,紫椰菜,云南,2.3
2016-06-18,紫椰菜,云南,2.0
2016-06-19,紫椰菜,云南,2.0
2016-06-20,紫椰菜,云南,2.0
2016-06-21,紫椰菜,云南,1.9
2016-06-22,紫椰菜,云南,1.9
2016-06-23,紫椰菜,云南,2.0
2016-06-24,紫椰菜,云南,2.1
2016-06-25,紫椰菜,云南,2.1
2016-06-26,紫椰菜,云南,2.1
2016-06-27,紫椰菜,云南,2.1
2016-06-28,紫椰菜,云南,2.1
2016-06-29,紫椰菜,云南,2.1
2016-06-30,紫椰菜,云南,2.1
2016-07-01,紫椰菜,云南,2.1
2016-07-02,紫椰菜,云南,2.1
2016-07-03,紫椰菜,云南,2.1
2016-07-04,紫椰菜,云南,2.1
2016-07-05,紫椰菜,云南,2.0
2016-07-06,紫椰菜,云南,2.0
2016-07-07,紫椰菜,云南,2.0
2016-07-08,紫椰菜,云南/兰州,2.0
2016-07-09,紫椰菜,云南/兰州,2.0
2016-07-10,紫椰菜,云南/兰州,2.0
2016-07-11,紫椰菜,云南/兰州,2.0
2016-07-12,紫椰菜,云南/兰州,2.0
2016-07-13,紫椰菜,云南/兰州,2.0
2016-07-14,紫椰菜,云南/兰州,2.0
2016-07-15,紫椰菜,云南/兰州,2.0
2016-07-16,紫椰菜,云南/兰州,2.0
2016-07-17,紫椰菜,云南/兰州,2.1
2016-07-18,紫椰菜,云南/兰州,2.1
2016-07-19,紫椰菜,云南/兰州,2.0
2016-07-20,紫椰菜,云南/兰州,2.0
2016-07-21,紫椰菜,云南/兰州,2.0
2016-07-22,紫椰菜,云南,1.9
2016-07-23,紫椰菜,云南,1.9
2016-07-24,紫椰菜,云南,1.9
2016-07-25,紫椰菜,云南,1.7
2016-07-26,紫椰菜,云南,1.7
2016-07-27,紫椰菜,云南,1.6
2016-07-28,紫椰菜,云南,1.6
2016-07-29,紫椰菜,云南/甘肃,1.6
2016-07-30,紫椰菜,云南/甘肃,1.6
2016-07-31,紫椰菜,云南/甘肃,1.6
2016-08-01,紫椰菜,云南/甘肃,1.5
2016-08-02,紫椰菜,云南/甘肃,1.6
2016-08-03,紫椰菜,云南/甘肃,1.9
2016-08-04,紫椰菜,云南/甘肃,2.0
2016-08-05,紫椰菜,云南/甘肃,1.9
2016-08-06,紫椰菜,云南/甘肃,2.0
2016-08-07,紫椰菜,云南/甘肃,2.0
2016-08-08,紫椰菜,云南/甘肃,1.9
2016-08-09,紫椰菜,云南/甘肃,2.0
2016-08-10,紫椰菜,云南/甘肃,2.1
2016-08-11,紫椰菜,云南/甘肃,2.2
2016-08-12,紫椰菜,云南/甘肃,2.1
2016-08-13,紫椰菜,云南/甘肃,2.1
2016-08-14,紫椰菜,云南/甘肃,2.2
2016-08-15,紫椰菜,云南/甘肃,2.1
2016-08-16,紫椰菜,云南/甘肃,2.2
2016-08-17,紫椰菜,云南/甘肃,2.2
2016-08-18,紫椰菜,云南/甘肃,1.9
2016-08-19,紫椰菜,云南/甘肃,2.0
2016-08-20,紫椰菜,云南/甘肃,2.0
2016-08-21,紫椰菜,云南/甘肃,2.0
2016-08-22,紫椰菜,云南/甘肃,2.1
2016-08-23,紫椰菜,云南/甘肃,2.1
2016-08-24,紫椰菜,云南/甘肃,2.1
2016-08-25,紫椰菜,云南/甘肃,2.2
2016-08-26,紫椰菜,云南,2.1
2016-08-27,紫椰菜,云南,2.1
2016-08-28,紫椰菜,云南,2.1
2016-08-29,紫椰菜,云南,2.0
2016-08-30,紫椰菜,云南,2.0
2016-08-31,紫椰菜,云南,2.1
2016-09-01,紫椰菜,云南,2.1
2016-09-02,紫椰菜,云南/甘肃,2.1
2016-09-03,紫椰菜,云南/甘肃,2.1
2016-09-04,紫椰菜,云南/甘肃,2.1
2016-09-05,紫椰菜,云南/甘肃,2.1
2016-09-06,紫椰菜,云南/甘肃,2.1
2016-09-07,紫椰菜,云南/甘肃,2.1
2016-09-08,紫椰菜,云南/甘肃,2.1
2016-09-09,紫椰菜,兰州/云南,2.2
2016-09-10,紫椰菜,兰州/云南,2.2
2016-09-11,紫椰菜,兰州/云南,2.1
2016-09-12,紫椰菜,兰州/云南,2.1
2016-09-13,紫椰菜,兰州/云南,2.1
2016-09-14,紫椰菜,兰州/云南,2.0
2016-09-15,紫椰菜,兰州/云南,2.0
2016-09-16,紫椰菜,兰州/云南,2.0
2016-09-17,紫椰菜,兰州/云南,2.0
2016-09-18,紫椰菜,兰州/云南,2.0
2016-09-19,紫椰菜,兰州/云南,2.0
2016-09-20,紫椰菜,兰州/云南,2.0
2016-09-21,紫椰菜,兰州/云南,2.0
2016-09-22,紫椰菜,兰州/云南,2.2
2016-09-23,紫椰菜,云南,2.2
2016-09-24,紫椰菜,云南,2.2
2016-09-25,紫椰菜,云南,2.2
2016-09-26,紫椰菜,云南,2.2
2016-09-27,紫椰菜,云南,2.0
2016-09-28,紫椰菜,云南,2.0
2016-09-29,紫椰菜,云南,2.0
2016-09-30,紫椰菜,云南,2.0
2016-10-01,紫椰菜,云南,2.0
2016-10-02,紫椰菜,云南,2.1
2016-10-03,紫椰菜,云南,2.1
2016-10-04,紫椰菜,云南,2.1
2016-10-05,紫椰菜,云南,2.1
2016-10-06,紫椰菜,云南,2.1
2016-10-07,紫椰菜,云南,2.1
2016-10-08,紫椰菜,云南,2.1
2016-10-09,紫椰菜,云南,2.1
2016-10-09,紫椰菜,云南/西安,3.0
2016-10-10,紫椰菜,云南,2.1
2016-10-11,紫椰菜,云南,2.2
2016-10-12,紫椰菜,云南,2.2
2016-10-13,紫椰菜,云南,2.3
2016-10-14,紫椰菜,云南,2.3
2016-10-15,紫椰菜,云南,2.3
2016-10-16,紫椰菜,云南,2.3
2016-10-17,紫椰菜,云南,2.3
2016-10-18,紫椰菜,云南,2.3
2016-10-19,紫椰菜,云南,2.3
2016-10-20,紫椰菜,云南,2.3
2016-10-21,紫椰菜,云南,2.3
2016-10-22,紫椰菜,云南,2.5
2016-10-23,紫椰菜,云南,2.5
2016-10-24,紫椰菜,云南,2.5
2016-10-25,紫椰菜,云南,2.5
2016-10-26,紫椰菜,云南,2.5
2016-10-27,紫椰菜,云南,2.3
2016-10-28,紫椰菜,云南,2.3
2016-10-29,紫椰菜,云南,2.3
2016-10-30,紫椰菜,云南,2.3
2016-10-31,紫椰菜,云南,2.3
2016-11-01,紫椰菜,云南,2.3
2016-11-02,紫椰菜,云南,2.2
